County,Candidate,Candidate_Party,Election_day_votes,Early_voting,Absentee_by_mail,Provisional_votes,Total_votes,Election_Year
DAVIDSON,Don Blankenship,CST,1,3,0,0,4,2020
HAYWOOD,Jo Jorgensen,LIB,5,6,0,0,11,2020
GUILFORD,Howie Hawkins,GRE,1,0,0,0,1,2020
MECKLENBURG,Joseph R. Biden,DEM,148,1155,0,0,1303,2020
HOKE,Donald J. Trump,REP,132,465,56,1,654,2020
WAKE,Jade Simmons (Write-In),NA,0,0,0,0,0,2020
NORTHAMPTON,Write-In (Miscellaneous),NA,0,0,0,0,0,2020
ORANGE,Joseph R. Biden,DEM,127,0,0,0,127,2020
COLUMBUS,Write-In (Miscellaneous),NA,0,0,0,0,0,2020
HYDE,Howie Hawkins,GRE,0,0,0,0,0,2020
GRANVILLE,Jade Simmons (Write-In),NA,0,0,0,0,0,2020
BUNCOMBE,Don Blankenship,CST,0,0,0,0,0,2020
GUILFORD,Jo Jorgensen,LIB,4,0,0,0,4,2020
GRAHAM,Howie Hawkins,GRE,1,1,0,0,2,2020
WAKE,Don Blankenship,CST,1,0,0,0,1,2020
HARNETT,Jo Jorgensen,LIB,0,48,0,0,48,2020
FORSYTH,Joseph R. Biden,DEM,155,705,188,6,1054,2020
VANCE,Don Blankenship,CST,0,0,0,0,0,2020
MECKLENBURG,Jade Simmons (Write-In),NA,0,0,0,0,0,2020
DAVIDSON,Donald J. Trump,REP,138,615,0,0,753,2020
CLAY,Donald J. Trump,REP,115,533,44,1,693,2020
MECKLENBURG,Donald J. Trump,REP,343,2167,0,0,2510,2020
CABARRUS,Joseph R. Biden,DEM,69,0,0,0,69,2020
FORSYTH,Jo Jorgensen,LIB,6,5,1,0,12,2020
WATAUGA,Donald J. Trump,REP,0,1233,0,0,1233,2020
GUILFORD,Donald J. Trump,REP,87,0,0,0,87,2020
GUILFORD,Write-In (Miscellaneous),NA,0,0,0,0,0,2020
BEAUFORT,Jo Jorgensen,LIB,0,0,0,0,0,2020
CRAVEN,Write-In (Miscellaneous),NA,0,0,3,0,3,2020
HERTFORD,Howie Hawkins,GRE,0,0,0,0,0,2020
RANDOLPH,Don Blankenship,CST,1,2,0,0,3,2020
ALAMANCE,Howie Hawkins,GRE,0,2,3,0,5,2020
RICHMOND,Donald J. Trump,REP,217,0,0,0,217,2020
MECKLENBURG,Write-In (Miscellaneous),NA,1,1,0,0,2,2020
PASQUOTANK,Don Blankenship,CST,1,0,0,0,1,2020
BRUNSWICK,Joseph R. Biden,DEM,60,655,427,3,1145,2020
CLEVELAND,Write-In (Miscellaneous),NA,1,0,0,0,1,2020
CURRITUCK,Howie Hawkins,GRE,0,0,0,0,0,2020
PAMLICO,Donald J. Trump,REP,173,421,22,8,624,2020
PITT,Donald J. Trump,REP,0,0,2758,0,2758,2020
CATAWBA,Jo Jorgensen,LIB,5,12,6,1,24,2020
BURKE,Write-In (Miscellaneous),NA,3,2,1,0,6,2020
WILKES,Write-In (Miscellaneous),NA,1,0,0,0,1,2020
SURRY,Write-In (Miscellaneous),NA,0,6,0,0,6,2020
CUMBERLAND,Howie Hawkins,GRE,3,4,1,0,8,2020
LEE,Jade Simmons (Write-In),NA,0,0,0,0,0,2020
WAYNE,Don Blankenship,CST,1,0,0,0,1,2020
CUMBERLAND,Don Blankenship,CST,1,0,0,0,1,2020
EDGECOMBE,Don Blankenship,CST,0,0,0,0,0,2020
STANLY,Howie Hawkins,GRE,2,0,0,0,2,2020
WILKES,Jo Jorgensen,LIB,4,0,0,0,4,2020
WAKE,Don Blankenship,CST,0,9,0,0,9,2020
ROCKINGHAM,Donald J. Trump,REP,642,1487,122,6,2257,2020
WAKE,Donald J. Trump,REP,0,513,0,0,513,2020
WASHINGTON,Howie Hawkins,GRE,0,0,0,0,0,2020
GUILFORD,Jade Simmons (Write-In),NA,0,0,0,0,0,2020
GUILFORD,Jade Simmons (Write-In),NA,0,0,0,0,0,2020
WAKE,Donald J. Trump,REP,243,0,0,0,243,2020
CUMBERLAND,Howie Hawkins,GRE,2,2,2,0,6,2020
FORSYTH,Jade Simmons (Write-In),NA,0,0,0,0,0,2020
BURKE,Howie Hawkins,GRE,1,2,0,0,3,2020
EDGECOMBE,Joseph R. Biden,DEM,144,0,0,0,144,2020
MECKLENBURG,Joseph R. Biden,DEM,214,958,0,0,1172,2020
MADISON,Howie Hawkins,GRE,1,6,0,0,7,2020
EDGECOMBE,Joseph R. Biden,DEM,90,0,0,0,90,2020
WAKE,Donald J. Trump,REP,175,0,0,0,175,2020
HENDERSON,Don Blankenship,CST,0,5,0,0,5,2020
UNION,Howie Hawkins,GRE,0,1,1,0,2,2020
MECKLENBURG,Write-In (Miscellaneous),NA,2,1,0,0,3,2020
JOHNSTON,Howie Hawkins,GRE,0,0,64,0,64,2020
COLUMBUS,Jo Jorgensen,LIB,3,1,0,0,4,2020
IREDELL,Donald J. Trump,REP,331,963,103,0,1397,2020
WILKES,Howie Hawkins,GRE,0,0,0,0,0,2020
FORSYTH,Jade Simmons (Write-In),NA,0,1,0,0,1,2020
STANLY,Donald J. Trump,REP,380,1513,134,6,2033,2020
WAKE,Jo Jorgensen,LIB,8,0,0,0,8,2020
DAVIDSON,Howie Hawkins,GRE,2,0,0,0,2,2020
WAKE,Jade Simmons (Write-In),NA,0,0,0,0,0,2020
HENDERSON,Write-In (Miscellaneous),NA,1,0,0,0,1,2020
ALAMANCE,Joseph R. Biden,DEM,373,1169,259,17,1818,2020
COLUMBUS,Joseph R. Biden,DEM,107,271,52,1,431,2020
BERTIE,Write-In (Miscellaneous),NA,0,0,0,0,0,2020
GASTON,Jo Jorgensen,LIB,3,18,1,0,22,2020
GUILFORD,Jade Simmons (Write-In),NA,0,0,0,0,0,2020
WAKE,Howie Hawkins,GRE,2,0,0,0,2,2020
CRAVEN,Donald J. Trump,REP,564,2955,344,14,3877,2020
CRAVEN,Joseph R. Biden,DEM,75,551,300,2,928,2020
MECKLENBURG,Donald J. Trump,REP,428,1892,0,0,2320,2020
MECKLENBURG,Jo Jorgensen,LIB,17,37,0,0,54,2020
PENDER,Howie Hawkins,GRE,1,0,1,0,2,2020
MECKLENBURG,Write-In (Miscellaneous),NA,1,4,0,0,5,2020
RANDOLPH,Jade Simmons (Write-In),NA,0,0,0,0,0,2020
MACON,Write-In (Miscellaneous),NA,4,0,0,0,4,2020
AVERY,Write-In (Miscellaneous),NA,0,0,0,0,0,2020
DAVIE,Don Blankenship,CST,2,2,0,0,4,2020
WAKE,Donald J. Trump,REP,275,0,0,0,275,2020
RANDOLPH,Howie Hawkins,GRE,0,3,0,0,3,2020
VANCE,Joseph R. Biden,DEM,199,809,193,0,1201,2020
CUMBERLAND,Jo Jorgensen,LIB,9,3,7,0,19,2020
MACON,Donald J. Trump,REP,98,0,0,0,98,2020
ROCKINGHAM,Write-In (Miscellaneous),NA,2,3,0,0,5,2020
GUILFORD,Joseph R. Biden,DEM,102,0,0,0,102,2020
HENDERSON,Jo Jorgensen,LIB,8,12,0,0,20,2020
PENDER,Don Blankenship,CST,0,1,0,0,1,2020
BURKE,Jo Jorgensen,LIB,2,2,2,0,6,2020
CABARRUS,Jade Simmons (Write-In),NA,0,0,0,0,0,2020
WAKE,Write-In (Miscellaneous),NA,0,0,0,0,0,2020
PITT,Jade Simmons (Write-In),NA,0,0,0,0,0,2020
TYRRELL,Donald J. Trump,REP,73,0,0,0,73,2020
MECKLENBURG,Don Blankenship,CST,0,2,0,0,2,2020
CRAVEN,Don Blankenship,CST,2,2,1,0,5,2020
BUNCOMBE,Jo Jorgensen,LIB,8,0,3,0,11,2020
GUILFORD,Jo Jorgensen,LIB,11,0,0,0,11,2020
GUILFORD,Write-In (Miscellaneous),NA,3,0,0,0,3,2020
SAMPSON,Joseph R. Biden,DEM,45,272,31,0,348,2020
HYDE,Joseph R. Biden,DEM,8,0,0,0,8,2020
FORSYTH,Jade Simmons (Write-In),NA,0,0,0,0,0,2020
MECKLENBURG,Donald J. Trump,REP,96,522,0,0,618,2020
BURKE,Donald J. Trump,REP,219,1084,95,1,1399,2020
JOHNSTON,Don Blankenship,CST,1,0,0,0,1,2020
GUILFORD,Jade Simmons (Write-In),NA,0,0,0,0,0,2020
UNION,Write-In (Miscellaneous),NA,0,0,0,0,0,2020
RANDOLPH,Donald J. Trump,REP,772,2800,217,10,3799,2020
DARE,Donald J. Trump,REP,96,0,0,0,96,2020
WAKE,Donald J. Trump,REP,344,0,0,0,344,2020
BUNCOMBE,Joseph R. Biden,DEM,0,3313,0,0,3313,2020
WAKE,Jade Simmons (Write-In),NA,0,0,0,0,0,2020
BLADEN,Donald J. Trump,REP,0,1946,0,0,1946,2020
UNION,Don Blankenship,CST,0,1,0,0,1,2020
JOHNSTON,Jade Simmons (Write-In),NA,0,0,0,0,0,2020
WATAUGA,Donald J. Trump,REP,56,0,0,0,56,2020
FORSYTH,Joseph R. Biden,DEM,179,1092,520,2,1793,2020
ROBESON,Write-In (Miscellaneous),NA,2,0,0,0,2,2020
WAKE,Howie Hawkins,GRE,1,0,0,0,1,2020
IREDELL,Donald J. Trump,REP,484,941,111,6,1542,2020
BUNCOMBE,Write-In (Miscellaneous),NA,0,0,0,0,0,2020
LINCOLN,Write-In (Miscellaneous),NA,3,0,0,0,3,2020
STOKES,Donald J. Trump,REP,0,1832,0,0,1832,2020
BUNCOMBE,Jo Jorgensen,LIB,0,53,0,0,53,2020
MADISON,Donald J. Trump,REP,94,294,17,3,408,2020
MECKLENBURG,Howie Hawkins,GRE,0,2,0,0,2,2020
CUMBERLAND,Jade Simmons (Write-In),NA,0,0,0,0,0,2020
RICHMOND,Write-In (Miscellaneous),NA,2,0,0,0,2,2020
WAKE,Jade Simmons (Write-In),NA,0,0,0,0,0,2020
STOKES,Write-In (Miscellaneous),NA,0,0,0,0,0,2020
CUMBERLAND,Don Blankenship,CST,0,3,0,0,3,2020
IREDELL,Donald J. Trump,REP,212,860,117,1,1190,2020
CALDWELL,Joseph R. Biden,DEM,51,0,0,0,51,2020
RANDOLPH,Write-In (Miscellaneous),NA,1,1,0,0,2,2020
WARREN,Donald J. Trump,REP,84,165,27,1,277,2020
CHATHAM,Write-In (Miscellaneous),NA,2,1,1,0,4,2020
FORSYTH,Don Blankenship,CST,0,0,0,0,0,2020
IREDELL,Joseph R. Biden,DEM,149,636,276,1,1062,2020
FORSYTH,Jo Jorgensen,LIB,6,12,0,0,18,2020
PITT,Jo Jorgensen,LIB,0,38,0,0,38,2020
DURHAM,Jade Simmons (Write-In),NA,0,0,0,0,0,2020
FORSYTH,Jo Jorgensen,LIB,7,14,9,0,30,2020
GUILFORD,Jo Jorgensen,LIB,3,0,0,0,3,2020
GUILFORD,Jade Simmons (Write-In),NA,0,0,0,0,0,2020
PASQUOTANK,Jo Jorgensen,LIB,0,70,0,0,70,2020
DAVIDSON,Joseph R. Biden,DEM,0,0,0,0,0,2020
AVERY,Jo Jorgensen,LIB,0,0,0,0,0,2020
LEE,Don Blankenship,CST,0,12,0,0,12,2020
FORSYTH,Write-In (Miscellaneous),NA,2,4,4,0,10,2020
BLADEN,Howie Hawkins,GRE,0,0,0,0,0,2020
WILSON,Jo Jorgensen,LIB,7,8,5,0,20,2020
MECKLENBURG,Write-In (Miscellaneous),NA,1,3,0,0,4,2020
MECKLENBURG,Jade Simmons (Write-In),NA,0,0,0,0,0,2020
GUILFORD,Write-In (Miscellaneous),NA,2,0,0,0,2,2020
LINCOLN,Write-In (Miscellaneous),NA,2,0,0,0,2,2020
MCDOWELL,Jo Jorgensen,LIB,1,10,3,0,14,2020
RICHMOND,Joseph R. Biden,DEM,245,0,0,0,245,2020
WAKE,Jade Simmons (Write-In),NA,0,0,0,0,0,2020
BRUNSWICK,Don Blankenship,CST,0,3,0,0,3,2020
ORANGE,Don Blankenship,CST,1,0,0,0,1,2020
CLAY,Donald J. Trump,REP,145,256,22,2,425,2020
MOORE,Donald J. Trump,REP,230,0,0,0,230,2020
DURHAM,Howie Hawkins,GRE,1,0,0,0,1,2020
EDGECOMBE,Don Blankenship,CST,0,0,0,0,0,2020
CLEVELAND,Howie Hawkins,GRE,1,2,2,0,5,2020
MECKLENBURG,Don Blankenship,CST,2,4,0,0,6,2020
JOHNSTON,Write-In (Miscellaneous),NA,0,7,0,0,7,2020
BUNCOMBE,Joseph R. Biden,DEM,218,0,616,0,834,2020
GRANVILLE,Don Blankenship,CST,0,2,3,0,5,2020
MECKLENBURG,Write-In (Miscellaneous),NA,2,10,0,0,12,2020
ALAMANCE,Joseph R. Biden,DEM,119,786,302,6,1213,2020
AVERY,Howie Hawkins,GRE,0,0,0,0,0,2020
JACKSON,Write-In (Miscellaneous),NA,1,0,0,0,1,2020
ASHE,Howie Hawkins,GRE,0,1,1,0,2,2020
WAKE,Don Blankenship,CST,1,0,0,0,1,2020
LINCOLN,Don Blankenship,CST,0,7,0,0,7,2020
NASH,Howie Hawkins,GRE,0,0,0,0,0,2020
WAKE,Donald J. Trump,REP,0,2147,0,0,2147,2020
FORSYTH,Jade Simmons (Write-In),NA,0,0,0,0,0,2020
FORSYTH,Don Blankenship,CST,0,1,1,0,2,2020
AVERY,Jo Jorgensen,LIB,1,0,0,0,1,2020
MOORE,Joseph R. Biden,DEM,32,0,0,0,32,2020
IREDELL,Write-In (Miscellaneous),NA,2,7,9,0,18,2020
LEE,Write-In (Miscellaneous),NA,0,13,0,0,13,2020
CUMBERLAND,Jade Simmons (Write-In),NA,0,0,0,0,0,2020
WATAUGA,Donald J. Trump,REP,0,834,0,0,834,2020
WAKE,Write-In (Miscellaneous),NA,0,0,0,0,0,2020
MECKLENBURG,Donald J. Trump,REP,34,150,0,0,184,2020
MECKLENBURG,Jo Jorgensen,LIB,4,22,0,0,26,2020
DURHAM,Jade Simmons (Write-In),NA,0,0,0,0,0,2020
RANDOLPH,Howie Hawkins,GRE,2,2,2,0,6,2020
WATAUGA,Donald J. Trump,REP,66,0,0,0,66,2020
WILSON,Donald J. Trump,REP,37,80,9,2,128,2020
WAKE,Donald J. Trump,REP,131,0,0,0,131,2020
BRUNSWICK,Jade Simmons (Write-In),NA,0,0,0,0,0,2020
MACON,Don Blankenship,CST,1,0,0,0,1,2020
ALLEGHANY,Jo Jorgensen,LIB,0,18,0,0,18,2020
EDGECOMBE,Joseph R. Biden,DEM,52,0,0,0,52,2020
JOHNSTON,Write-In (Miscellaneous),NA,0,11,0,0,11,2020
ORANGE,Write-In (Miscellaneous),NA,1,0,0,0,1,2020
WILSON,Howie Hawkins,GRE,0,2,0,0,2,2020
CUMBERLAND,Jade Simmons (Write-In),NA,0,0,0,0,0,2020
DAVIDSON,Write-In (Miscellaneous),NA,1,1,0,0,2,2020
HERTFORD,Howie Hawkins,GRE,0,0,0,0,0,2020
WAKE,Write-In (Miscellaneous),NA,0,0,146,0,146,2020
RICHMOND,Joseph R. Biden,DEM,21,0,0,0,21,2020
DUPLIN,Donald J. Trump,REP,0,4899,0,0,4899,2020
BUNCOMBE,Jade Simmons (Write-In),NA,0,0,0,0,0,2020
NASH,Howie Hawkins,GRE,1,0,0,0,1,2020
NEW HANOVER,Joseph R. Biden,DEM,154,0,234,0,388,2020
ASHE,Write-In (Miscellaneous),NA,1,0,2,0,3,2020
BURKE,Write-In (Miscellaneous),NA,0,1,2,0,3,2020
HAYWOOD,Donald J. Trump,REP,64,22,0,2,88,2020
CUMBERLAND,Jade Simmons (Write-In),NA,0,0,0,0,0,2020
CABARRUS,Write-In (Miscellaneous),NA,1,0,0,0,1,2020
JACKSON,Joseph R. Biden,DEM,42,198,111,1,352,2020
GUILFORD,Write-In (Miscellaneous),NA,1,0,0,0,1,2020
CABARRUS,Joseph R. Biden,DEM,106,0,0,0,106,2020
WILKES,Write-In (Miscellaneous),NA,1,0,0,0,1,2020
MARTIN,Write-In (Miscellaneous),NA,1,0,0,0,1,2020
DAVIDSON,Donald J. Trump,REP,202,1039,0,0,1241,2020
AVERY,Joseph R. Biden,DEM,20,0,0,0,20,2020
PERQUIMANS,Don Blankenship,CST,0,3,0,0,3,2020
ROBESON,Donald J. Trump,REP,189,532,42,21,784,2020
ORANGE,Don Blankenship,CST,0,0,0,0,0,2020
MECKLENBURG,Donald J. Trump,REP,234,1246,0,0,1480,2020
FORSYTH,Don Blankenship,CST,1,0,1,0,2,2020
FORSYTH,Jade Simmons (Write-In),NA,0,0,0,0,0,2020
HAYWOOD,Donald J. Trump,REP,147,672,0,3,822,2020
GUILFORD,Jade Simmons (Write-In),NA,0,0,0,0,0,2020
HAYWOOD,Howie Hawkins,GRE,2,1,0,0,3,2020
IREDELL,Joseph R. Biden,DEM,158,513,203,0,874,2020
HOKE,Joseph R. Biden,DEM,158,387,79,1,625,2020
EDGECOMBE,Write-In (Miscellaneous),NA,0,0,0,0,0,2020
GRANVILLE,Write-In (Miscellaneous),NA,0,0,0,0,0,2020
WAKE,Don Blankenship,CST,0,3,0,0,3,2020
HENDERSON,Howie Hawkins,GRE,0,1,0,0,1,2020
WAKE,Don Blankenship,CST,1,0,0,0,1,2020
UNION,Don Blankenship,CST,0,5,0,0,5,2020
PITT,Jade Simmons (Write-In),NA,0,0,0,0,0,2020
MONTGOMERY,Donald J. Trump,REP,205,196,22,3,426,2020
JOHNSTON,Jo Jorgensen,LIB,3,0,0,0,3,2020
WAKE,Jade Simmons (Write-In),NA,0,0,0,0,0,2020
CABARRUS,Donald J. Trump,REP,232,0,0,0,232,2020
CATAWBA,Don Blankenship,CST,1,0,0,0,1,2020
BUNCOMBE,Donald J. Trump,REP,96,0,74,0,170,2020
JOHNSTON,Jo Jorgensen,LIB,0,0,0,7,7,2020
CUMBERLAND,Write-In (Miscellaneous),NA,1,0,0,0,1,2020
MECKLENBURG,Don Blankenship,CST,0,1,0,0,1,2020
ORANGE,Jo Jorgensen,LIB,4,0,0,0,4,2020
GRANVILLE,Joseph R. Biden,DEM,76,249,77,0,402,2020
NEW HANOVER,Don Blankenship,CST,1,0,1,0,2,2020
BRUNSWICK,Howie Hawkins,GRE,2,4,1,0,7,2020
LINCOLN,Donald J. Trump,REP,134,0,0,0,134,2020
BEAUFORT,Jo Jorgensen,LIB,2,0,0,0,2,2020
WARREN,Write-In (Miscellaneous),NA,0,1,1,0,2,2020
ROCKINGHAM,Howie Hawkins,GRE,2,0,0,0,2,2020
MECKLENBURG,Joseph R. Biden,DEM,75,626,0,0,701,2020
HAYWOOD,Howie Hawkins,GRE,0,1,0,0,1,2020
BURKE,Don Blankenship,CST,0,1,0,0,1,2020
CUMBERLAND,Jade Simmons (Write-In),NA,0,0,0,0,0,2020
BLADEN,Donald J. Trump,REP,47,0,0,0,47,2020
FORSYTH,Howie Hawkins,GRE,2,2,0,0,4,2020
FORSYTH,Joseph R. Biden,DEM,92,469,283,1,845,2020
WATAUGA,Jo Jorgensen,LIB,0,0,0,0,0,2020
WAKE,Don Blankenship,CST,3,0,0,0,3,2020
WAKE,Don Blankenship,CST,0,11,0,0,11,2020
MOORE,Write-In (Miscellaneous),NA,1,0,0,0,1,2020
PAMLICO,Howie Hawkins,GRE,0,0,0,0,0,2020
MADISON,Donald J. Trump,REP,90,140,15,2,247,2020
WATAUGA,Howie Hawkins,GRE,0,0,0,0,0,2020
JOHNSTON,Write-In (Miscellaneous),NA,0,28,0,0,28,2020
MECKLENBURG,Joseph R. Biden,DEM,86,405,0,0,491,2020
WAKE,Joseph R. Biden,DEM,268,0,0,0,268,2020
FORSYTH,Donald J. Trump,REP,105,248,90,1,444,2020
ORANGE,Write-In (Miscellaneous),NA,1,0,0,0,1,2020
MONTGOMERY,Jo Jorgensen,LIB,8,2,1,0,11,2020
RANDOLPH,Jade Simmons (Write-In),NA,0,0,0,0,0,2020
DURHAM,Joseph R. Biden,DEM,0,6677,0,0,6677,2020
RICHMOND,Donald J. Trump,REP,61,0,0,0,61,2020
IREDELL,Jo Jorgensen,LIB,9,13,5,0,27,2020
ROWAN,Donald J. Trump,REP,327,407,48,2,784,2020
PASQUOTANK,Joseph R. Biden,DEM,167,0,0,0,167,2020
MECKLENBURG,Write-In (Miscellaneous),NA,2,2,0,0,4,2020
SURRY,Joseph R. Biden,DEM,32,0,0,0,32,2020
GUILFORD,Joseph R. Biden,DEM,228,0,0,0,228,2020
WAKE,Howie Hawkins,GRE,1,0,0,0,1,2020
FORSYTH,Donald J. Trump,REP,51,138,42,4,235,2020
WAKE,Jade Simmons (Write-In),NA,0,0,0,0,0,2020
ORANGE,Joseph R. Biden,DEM,67,0,0,0,67,2020
TYRRELL,Donald J. Trump,REP,0,676,0,0,676,2020
CRAVEN,Howie Hawkins,GRE,1,1,0,0,2,2020
DURHAM,Jo Jorgensen,LIB,2,0,0,0,2,2020
PENDER,Howie Hawkins,GRE,2,2,1,0,5,2020
CHOWAN,Write-In (Miscellaneous),NA,1,3,0,0,4,2020
HERTFORD,Don Blankenship,CST,0,0,0,0,0,2020
NEW HANOVER,Donald J. Trump,REP,235,0,233,4,472,2020
NEW HANOVER,Howie Hawkins,GRE,3,0,4,0,7,2020
MECKLENBURG,Donald J. Trump,REP,231,895,0,0,1126,2020
ALAMANCE,Howie Hawkins,GRE,1,0,2,0,3,2020
CABARRUS,Donald J. Trump,REP,0,10675,0,0,10675,2020
CABARRUS,Jo Jorgensen,LIB,2,0,0,0,2,2020
HERTFORD,Jo Jorgensen,LIB,0,0,1,0,1,2020
WAKE,Donald J. Trump,REP,482,0,0,0,482,2020
LEE,Jade Simmons (Write-In),NA,0,0,1,0,1,2020
FORSYTH,Don Blankenship,CST,1,2,0,0,3,2020
BURKE,Howie Hawkins,GRE,1,2,1,0,4,2020
CABARRUS,Jade Simmons (Write-In),NA,0,0,0,0,0,2020
GUILFORD,Donald J. Trump,REP,147,0,0,0,147,2020
ROBESON,Howie Hawkins,GRE,0,2,1,0,3,2020
BURKE,Howie Hawkins,GRE,0,3,0,0,3,2020
GREENE,Joseph R. Biden,DEM,65,457,172,2,696,2020
SURRY,Joseph R. Biden,DEM,0,2331,0,0,2331,2020
WATAUGA,Don Blankenship,CST,0,1,0,0,1,2020
PERSON,Joseph R. Biden,DEM,65,529,109,1,704,2020
GREENE,Jo Jorgensen,LIB,1,0,1,0,2,2020
JOHNSTON,Howie Hawkins,GRE,1,0,0,0,1,2020
CLEVELAND,Joseph R. Biden,DEM,72,284,88,1,445,2020
IREDELL,Jo Jorgensen,LIB,22,29,13,0,64,2020
LINCOLN,Don Blankenship,CST,0,1,0,0,1,2020
WAKE,Donald J. Trump,REP,0,2027,0,0,2027,2020
HOKE,Joseph R. Biden,DEM,229,1369,355,0,1953,2020
PENDER,Donald J. Trump,REP,19,32,14,3,68,2020
DURHAM,Don Blankenship,CST,0,0,0,0,0,2020
JOHNSTON,Joseph R. Biden,DEM,193,0,0,0,193,2020
MADISON,Write-In (Miscellaneous),NA,1,2,0,0,3,2020
GREENE,Write-In (Miscellaneous),NA,0,1,0,0,1,2020
CUMBERLAND,Donald J. Trump,REP,92,157,55,1,305,2020
ROWAN,Write-In (Miscellaneous),NA,0,0,0,0,0,2020
CATAWBA,Write-In (Miscellaneous),NA,0,3,0,0,3,2020
WAKE,Jo Jorgensen,LIB,4,0,0,0,4,2020
WAKE,Donald J. Trump,REP,199,0,0,0,199,2020
WAKE,Write-In (Miscellaneous),NA,0,19,0,0,19,2020
WAKE,Jo Jorgensen,LIB,14,0,0,0,14,2020
SURRY,Howie Hawkins,GRE,1,0,0,0,1,2020
WILKES,Write-In (Miscellaneous),NA,0,0,0,0,0,2020
DARE,Donald J. Trump,REP,67,0,0,0,67,2020
TYRRELL,Don Blankenship,CST,0,0,0,0,0,2020
ALLEGHANY,Donald J. Trump,REP,251,0,0,0,251,2020
HAYWOOD,Jo Jorgensen,LIB,2,0,0,0,2,2020
GREENE,Jo Jorgensen,LIB,0,1,0,0,1,2020
WAKE,Jo Jorgensen,LIB,0,257,0,0,257,2020
BUNCOMBE,Donald J. Trump,REP,99,0,92,1,192,2020
NEW HANOVER,Joseph R. Biden,DEM,75,0,142,5,222,2020
CABARRUS,Howie Hawkins,GRE,2,0,0,0,2,2020
CUMBERLAND,Joseph R. Biden,DEM,83,1022,238,2,1345,2020
LENOIR,Howie Hawkins,GRE,1,1,1,0,3,2020
TRANSYLVANIA,Howie Hawkins,GRE,1,1,0,0,2,2020
MECKLENBURG,Jade Simmons (Write-In),NA,0,0,0,0,0,2020
WAKE,Jade Simmons (Write-In),NA,0,0,0,0,0,2020
MACON,Donald J. Trump,REP,322,0,0,0,322,2020
CUMBERLAND,Jo Jorgensen,LIB,1,5,1,0,7,2020
DURHAM,Write-In (Miscellaneous),NA,3,0,0,0,3,2020
DAVIDSON,Howie Hawkins,GRE,0,0,0,0,0,2020
WAKE,Jade Simmons (Write-In),NA,0,0,0,0,0,2020
JONES,Don Blankenship,CST,0,3,0,0,3,2020
BUNCOMBE,Jade Simmons (Write-In),NA,0,0,0,0,0,2020
CHEROKEE,Don Blankenship,CST,0,2,0,0,2,2020
WAKE,Jo Jorgensen,LIB,9,0,0,0,9,2020
FORSYTH,Jo Jorgensen,LIB,9,16,11,0,36,2020
HOKE,Donald J. Trump,REP,255,1011,128,3,1397,2020
GASTON,Jo Jorgensen,LIB,8,9,4,0,21,2020
GUILFORD,Howie Hawkins,GRE,0,0,0,0,0,2020
BLADEN,Joseph R. Biden,DEM,0,0,792,0,792,2020
BUNCOMBE,Joseph R. Biden,DEM,0,3459,0,0,3459,2020
CABARRUS,Jo Jorgensen,LIB,0,161,0,0,161,2020
DURHAM,Don Blankenship,CST,1,0,0,0,1,2020
HOKE,Howie Hawkins,GRE,1,0,2,0,3,2020
HOKE,Don Blankenship,CST,1,0,0,0,1,2020
BLADEN,Joseph R. Biden,DEM,61,0,0,0,61,2020
WAKE,Jade Simmons (Write-In),NA,0,0,0,0,0,2020
MONTGOMERY,Jo Jorgensen,LIB,1,7,0,0,8,2020
PITT,Joseph R. Biden,DEM,77,0,0,0,77,2020
MECKLENBURG,Jade Simmons (Write-In),NA,0,0,0,0,0,2020
MECKLENBURG,Write-In (Miscellaneous),NA,2,5,0,0,7,2020
ONSLOW,Joseph R. Biden,DEM,95,344,118,5,562,2020
BUNCOMBE,Jo Jorgensen,LIB,2,0,3,0,5,2020
LENOIR,Jo Jorgensen,LIB,3,10,3,0,16,2020
DAVIDSON,Don Blankenship,CST,1,2,0,0,3,2020
HAYWOOD,Joseph R. Biden,DEM,40,91,0,0,131,2020
CLEVELAND,Joseph R. Biden,DEM,105,540,133,0,778,2020
ORANGE,Jo Jorgensen,LIB,5,0,0,0,5,2020
CABARRUS,Donald J. Trump,REP,431,0,0,0,431,2020
CATAWBA,Don Blankenship,CST,0,0,0,0,0,2020
GUILFORD,Jo Jorgensen,LIB,2,0,0,0,2,2020
WAKE,Howie Hawkins,GRE,2,0,0,0,2,2020
LENOIR,Howie Hawkins,GRE,1,2,0,0,3,2020
WAYNE,Joseph R. Biden,DEM,145,0,0,0,145,2020
CUMBERLAND,Write-In (Miscellaneous),NA,0,1,0,0,1,2020
NEW HANOVER,Donald J. Trump,REP,166,0,83,6,255,2020
WAKE,Howie Hawkins,GRE,0,1,0,0,1,2020
JONES,Write-In (Miscellaneous),NA,0,1,0,0,1,2020
WAKE,Howie Hawkins,GRE,3,0,0,0,3,2020
ORANGE,Howie Hawkins,GRE,0,0,0,0,0,2020
EDGECOMBE,Jade Simmons (Write-In),NA,0,0,0,0,0,2020
DURHAM,Donald J. Trump,REP,136,0,0,0,136,2020
FORSYTH,Write-In (Miscellaneous),NA,1,1,0,0,2,2020
MECKLENBURG,Howie Hawkins,GRE,1,11,0,0,12,2020
AVERY,Donald J. Trump,REP,225,0,0,0,225,2020
ROCKINGHAM,Write-In (Miscellaneous),NA,1,2,0,0,3,2020
